URL (For Author or Uniform title) or URI,LC #,VIAF URI,LC NAME/TITLE or VIAF AUTHOR NAME,Location,Century/Dates Active,Begin Date/Birth Year,End Date/Death Year,OLD AUTHOR NAME,LS AUTHOR NAME,PHI AUTHOR NAME,OLD AUTHOR NAME ABBREVIATION,LS AUTHOR NAME ABBREVIATION,A&G AUTHOR NAME ABBREVIATION,WORK TITLE,DATE OF WORK,OLD ABBREVIATED TITLE,LS ABBREVIATED TITLE,A&G ABBREVIATED TITLE,OLD/PHI STANDARD EDITION,WE OWN?,TLL Standard Edition,WE OWN?,LS STANDARD EDITION,WE OWN?,PHI#,STOA#,PERSEUS HAS THIS WORK,Other identifier,Related Work ID,NOTE,URL
https://viaf.org/viaf/61539765/,n80-39744,61539765,"Bede, the Venerable, Saint, 673-735",England,700 CE-800 CE,673 CE,735 CE,none,none (not in list),none,none,Bed. / Beda,none,Beati Felicis Confessoris,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0054-stoa012,no,,,,
https://viaf.org/viaf/61539765/,n80-39744,61539765,"Bede, the Venerable, Saint, 673-735",England,700 CE-800 CE,673 CE,735 CE,none,none (not in list),none,none,Bed. / Beda,none,Carmina Dubia,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0054-stoa013,no,,,,
https://viaf.org/viaf/61539765/,n80-39744,61539765,"Bede, the Venerable, Saint, 673-735",England,700 CE-800 CE,673 CE,735 CE,none,none (not in list),none,none,Bed. / Beda,none,De Meditatione Passionis Christi Per Septem Diei Horas Libellus,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0054-stoa014,no,,,,
https://viaf.org/viaf/61539765/,n80-39744,61539765,"Bede, the Venerable, Saint, 673-735",England,700 CE-800 CE,673 CE,735 CE,none,none (not in list),none,none,Bed. / Beda,none,De Officiis Libellus,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0054-stoa015,no,,,,
https://viaf.org/viaf/61539765/,n80-39744,61539765,"Bede, the Venerable, Saint, 673-735",England,700 CE-800 CE,673 CE,735 CE,none,none (not in list),none,none,Bed. / Beda,none,De Remediis Peccatorum,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0054-stoa016,no,,,,
https://viaf.org/viaf/61539765/,n80-39744,61539765,"Bede, the Venerable, Saint, 673-735",England,700 CE-800 CE,673 CE,735 CE,none,none (not in list),none,none,Bed. / Beda,none,De Schematibus Et Tropi,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0054-stoa017,,,,,
https://viaf.org/viaf/61539765/,n80-39744,61539765,"Bede, the Venerable, Saint, 673-735",England,700 CE-800 CE,673 CE,735 CE,none,none (not in list),none,none,Bed. / Beda,none,De Septem Verbis Christi in Cruce,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0054-stoa018,,,,,
https://viaf.org/viaf/61539765/,n80-39744,61539765,"Bede, the Venerable, Saint, 673-735",England,700 CE-800 CE,673 CE,735 CE,none,none (not in list),none,none,Bed. / Beda,none,"Excerpta ex Patribus, Collectanea",,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0054-stoa019,,,,,
https://viaf.org/viaf/61539765/,n80-39744,61539765,"Bede, the Venerable, Saint, 673-735",England,700 CE-800 CE,673 CE,735 CE,none,none (not in list),none,none,Bed. / Beda,none,Libellum Precum,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0054-stoa020,,,,,
https://viaf.org/viaf/61539765/,n80-39744,61539765,"Bede, the Venerable, Saint, 673-735",England,700 CE-800 CE,673 CE,735 CE,none,none (not in list),none,none,Bed. / Beda,none,Martyrologia,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0054-stoa021,,,,,
https://viaf.org/viaf/61539765/,n80-39744,61539765,"Bede, the Venerable, Saint, 673-735",England,700 CE-800 CE,673 CE,735 CE,none,none (not in list),none,none,Bed. / Beda,none,Martyrologium Poeticum,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0054-stoa022,,,,,
https://viaf.org/viaf/61539765/,n80-39744,61539765,"Bede, the Venerable, Saint, 673-735",England,700 CE-800 CE,673 CE,735 CE,none,none (not in list),none,none,Bed. / Beda,none,Sex Formulae Orationes,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0054-stoa023,,,,,
https://viaf.org/viaf/61539765/,n80-39744,61539765,"Bede, the Venerable, Saint, 673-735",England,700 CE-800 CE,673 CE,735 CE,none,none (not in list),none,none,Bed. / Beda,none,Tres Orationes,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0054-stoa024,,,,,
https://viaf.org/viaf/198554257/,none,198554257,"Bembo, Pietro 1470-1547",Italy,1500 CE-1600 CE,1470 CE,1547 CE,none,none,none,none,none,none,Carmina,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0054b-stoa001,no,,,,
https://viaf.org/viaf/87145543569196660003/,n79-34826,87145543569196660003,"Benedict, Saint, Abbot of Monte Cassino (Benedictus Nursinus, 480-543)","Nursia, Italy/ Monte Cassino, Italy",500 CE,480 CE,547 CE,none,none,none,none,none,none,Benedicti Regula,,none,none,none,none,n.a.,Wolfflin 1895,no-need to obtain,none,n.a.,none,stoa0055-stoa001,yes,,,,
https://viaf.org/viaf/87145543569196660003/,n79-34826,87145543569196660003,"Benedict, Saint, Abbot of Monte Cassino (Benedictus Nursinus, 480-543)","Nursia, Italy/ Monte Cassino, Italy",500 CE,480 CE,547 CE,none,none,none,none,none,none,Opuscula,,none,none,none,none,n.a.,Migne 66,n.a.,none,n.a.,none,stoa0055-stoa002,yes,,,,
https://viaf.org/viaf/87145543569196660003/,n79-34826,87145543569196660003,"Benedict, Saint, Abbot of Monte Cassino (Benedictus Nursinus, 480-543) (attributed)","Nursia, Italy/ Monte Cassino, Italy",500 CE,480 CE,547 CE,none,none,none,none,none,none,Epistola Ad Sanctum Remigium Rhemorum Antistitem Missa,,none,none,none,none,n.a.,Migne 66,n.a.,none,n.a.,none,stoa0055a-stoa001,yes,,,,
https://viaf.org/viaf/87145543569196660003/,n79-34826,87145543569196660003,"Benedict, Saint, Abbot of Monte Cassino (Benedictus Nursinus, 480-543) (attributed)","Nursia, Italy/ Monte Cassino, Italy",500 CE,480 CE,547 CE,none,none,none,none,none,none,Ordo Monasticus [Attributus] ,,none,none,none,none,n.a.,Migne 66,n.a.,none,n.a.,none,stoa0055a-stoa002,yes,,,,
https://viaf.org/viaf/87145543569196660003/,n79-34826,87145543569196660003,"Benedict, Saint, Abbot of Monte Cassino (Benedictus Nursinus, 480-543) (attributed)","Nursia, Italy/ Monte Cassino, Italy",500 CE,480 CE,547 CE,none,none,none,none,none,none,Sermo In Mortem Sancti Placidi,,none,none,none,none,n.a.,Migne 66,n.a.,none,n.a.,none,stoa0055a-stoa003,yes,,,,
https://viaf.org/viaf/56605844/,none,56605844,"Benedictus I. Papa -579
                           ","Rome, Italy",600 CE,579 CE,579 CE,none,Benedictus I,none,none,none,none,Epistola Ad David Episcopum,,none,none,none,none,n.a.,MIgne 72,n.a.,none,n.a.,none,stoa0055b-stoa001,yes,,,,
https://viaf.org/viaf/56605844/,none,56605844,"Benedictus I. Papa -579
                           ","Rome, Italy",600 CE,579 CE,579 CE,none,Benedictus I,none,none,none,none,Fragmentum Epistolae Ad Grandensem Patriarcham,,none,none,none,none,n.a.,MIgne 72,n.a.,none,n.a.,none,stoa0055b-stoa002,yes,,,,
https://viaf.org/viaf/89270968/,nr89-001072,89270968,"Berengarius Turonensis (Berengar, of Tours, approximately 1000-1088)","Tours, France",1200 CE,1000 CE ,1088 CE,none,none,none,none,none,none,Apologeticus,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0056-stoa001,no,,,,
https://viaf.org/viaf/59875293,n79-059107,59875293,"Bernard of Clairvaux,  Saint, 1090 or 1091-1153
                           ","Clairvaux, France",1200 CE,1091 CE,1153 CE,none,none,none,none,none,none,Hymnus ,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0056a-stoa001,yes,,,Part of Midaeival Latin,
https://viaf.org/viaf/9843113,none,9843113,"Bernard of Cluny, ~ 1140","Cluny, France",1200 CE,1140 CE,1140 CE,none,none,none,none,none,none,De Contemptu Mundi,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0056b-stoa001,yes,,,,
https://viaf.org/viaf/84482453/,none,84482453,Bertichramnus Cenomanensis -623,,700 CE,550 CE,623 CE,none,Bertichramnus,none,none,none,none,Fortunati Versus Ad Bertichramnum,,none,none,none,none,n.a.,Migne 80,n.a.,none,n.a.,none,stoa0056c-stoa001,yes,,,,
https://viaf.org/viaf/84482453/,none,84482453,Bertichramnus Cenomanensis -623,,700 CE,550 CE,623 CE,non,Bertichramnus,none,none,none,none,Testamentum,,none,none,none,none,n.a.,Migne 80,n.a.,none,n.a.,none,stoa0056c-stoa002,yes,,,,
https://viaf.org/viaf/12346741/,no96-009553,12346741,"Birck, Sixt, 1501-1554. (Betulius Augustanus, Xystus)",,1600 CE,1501 CE ,1554 CE,none,none,none,none,none,none,Susanna,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0057-stoa001,no,,,,
https://viaf.org/viaf/39267906/,nr95-22097,39267906,"Bibaculus, M. Furius, (Marcus Furius), b. 103 B.C.",,100 BCE,103 BCE ,103 BCE,M. Furius Bibaculus ,none,M. Furius Bibaculus,BIB.,none,none,Carmina,,BIB. poet. 17. 2 ,none,none,Morel T 1927 (Fragmenta Poetarum Latinorum),no-not in public domain,"FPR, Baehrens (Teubner 1886)",yes,none,n.a.,432.1,none,yes,,,,
https://viaf.org/viaf/64395454,none,64395454,"Bithynicus, Pompeius, um 45 v. Chr.",,45 BCE,45 BCE,45 BCE,A. Pompeius Bithynicus ,none,none,BITH.,none,none,Epistulae?,,BlTH. Fam. 6. 16 ,none,none,Purser OCT 1901,yes,,,none,n.a.,none,none,yes,,474.56,,
https://viaf.org/viaf/59092656/,n50-010058,59092656,"Bodin, Jean 1530-1596",,1600 CE ,1530 CE,1596 CE,none,none,none,none,none,none,Colloquium heptaplomeres,,none,none,none,none,n.a.,none,n.a.,none,n.a.,none,stoa0057a-stoa001,no,,,,
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,De Consolatione / De consolatione philosophiae,,none,Boëth. Consol. Phil. /Boëth. Cons. Phil.,none,none,n.a.,Peiper 1871; Migne 63,yes,"Peiper 1871 (Harper), Obbar.",no-need to obtain,none,stoa0058-stoa001,yes,,,,
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,De Institutione Musica,,none,Boëth. Mus. /  Boëth. Inst. Music. / Boëth. de Music,none,none,n.a.,Freidlein 1867; Migne 63,yes,Migne (Patrologia Latina); Basel (1570); Friedlein,no-need to obtain,none,stoa0058-stoa002,yes,,,"commensuratus;Boëth. 1 Mus. 29, p. 1084.",
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Quomodo Substantiae in Eo Quod Sint Bonae Sint Cum Non Sint Substanialia Bona ,,none,none,none,none,n.a.,Peiper 1871,yes,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa003,yes,,,"This is one of several texts published in Loeb under ""Theological Tractates"" or ""Opuscula Sacra"" in Latin",
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Analyticorum Aristotelis Posteriorum (Analytica),,none,Boëth. Anal. / Boëth. Arist. Anal.  /Boëth. Aristot. Anal. / Boëth. Arist. Anal. Post /  Analyt. Post.,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa004,yes,,,,
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Analyticorum Aristotelis Priorum  (Analytica),,none,Boëth. Anal. / Boëth. Arist. Anal.  / Boëth. Aristot. Anal. / Analyt. Prior.,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa005,yes,,,,
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Brevis Fidei Christianae Complexio (De Fide Catholica),,none,none,none,none,n.a.,Peiper 1871,yes,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa006,yes,,,"This is one of several texts published in Loeb under ""Theological Tractates"" or ""Opuscula Sacra"" in Latin",
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Commentaria in Porphyrium A Se Translatum / In Porphyrii Isagogen commentarii ,,none,none,none,Brandt 1906,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa007,yes,,,,
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Commentaria in Topica Ciceronis / In Topica Ciceronis Commentariorum,,none,none,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa008,yes,,,,
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,De Arithmetica,,none,Boëth.  Arithm. / Boeth. Inst. Arith. / Boëth. Arith.,none,none,"n,a",Freidlein 1867; Migne 63,yes,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa009,yes,,,"Boëth. 1 Arithm. 18, p. 1000 al.: commensūrābĭlis",
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,De Definitione,,none,Boëth. Defin.,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa010,yes,,,"Boëth. Defin. p. 660., comprĕhensīvus ",
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,De Differentiis Topicis,,none,Boëth.Top. ,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa011,yes,,,,
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,De Disciplina Scholarum,,none,none,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa012,yes,,,,
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,De Divisione,,none,Boëth. Divis.,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa013,yes,,,,
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,De Geometria,,none,Boëth. Geom. / Boëth. Art. Geom.,none,none,n.a.,Freidlein 1867,yes,Migne (Patrologia Latina); Basel (1570); Freidlein,no-need to obtain,none,stoa0058-stoa014,yes,,,,
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,De Hypothetico Libri,,none,Boeth. Hypoth?,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa015,yes,,,,
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,De Syllogismo Categorico,,none,none,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa016,yes,,,,
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,De Syllogismo Hypothetico,,none,Boëth. Syllog. Hypoth,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa017,yes,,,"Boëth. Syllog. Hypoth. 1, p. 623.",
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Dialogi in Porphyrium (In Prophyrium Dialogi),,none,Boëth. Porphyr. / Boëth. in Porphyr. Dial / Boëth. Dial. in Porphyr.  / Porphyr. Dial,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa018,yes,,,"Boëth. in Porphyr. Dial. 1, p. 12.",
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Elenchorum Sophisticorum / De sophisticis elenchis liber Aristotelis latine uersus,,none,Boëth. Arist. Elench. Soph. / Boëth. Arist. Elench.,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa019,yes,,,"Boeth. Arist. Elench. Soph. 1, 12, p. 743, Arist. Elench. Soph. 1, 10, p. 744.",
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Euclidis Megarensis Geometriae Libri Duo Ab A M Severino Boethio  Translati,,none,none,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa020,yes,,,"Uncertain if this is the digiLibLT Elementa versio M and Elementa Versio V, texts not yet available online",
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,In Categorias Aristotelis Libri,,none,Boëth. Categ,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa021,yes,,,"Boëth. Categ. 1, p. 144.",
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.) ,none,In Librum Aristotelis de Interpretatione Minorum Commentariorum  / Commentarii in librum Aristotelis Peri hermeneias ,,none,Boëth. Aristot. Interpr. / Boëth.  Ap. Aristot. Libr. de Interp.,none,none,n.a.,Meiser 1877-1880; Migne 64,yes,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa022,yes,,,Boëth. ap. Aristot. Interpr. p. 279; cf. id. ib. p. 450. -- (Commentary on Hermeneutics/De Interpretatione),
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Liber De Persona et Duabus Naturis Contra Eutychen Et Nestorium,,none,Boëth. Duab. Nat.,none,none,n.a.,Peiper 1871,yes,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa023,yes,,,"This is one of several texts published in Loeb under ""Theological Tractates"" or ""Opuscula Sacra"" in Latin",
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Locorum Rhethoricorum Distinctio,,none,none,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa024,yes,,,,
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Quomodo Trinitas Unus Deus Ac Non Tres Dii (De Trinitate),,none,none,none,none,n.a.,Peiper 1871,yes,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa025,yes,,,"This is one of several texts published in Loeb under ""Theological Tractates"" or ""Opuscula Sacra"" in Latin",
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Speculatio De Rhethoricae Cognatione,,none,none,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa026,yes,,,,
https://viaf.org/viaf/100218964/,n79-29805,100218964,"Boethius, b. 475/480- d. 524/525","Rome, Italy/Pavia, Italy",500 CE,475 CE,524 CE,none,Anicius Man. Torq. Severinus Boetius (Boethius),none,none,Boëth. (Boeth.),none,Topicorum Aristotelis / Topica Aristotelis Latine Versa,,none,Boëth. Aristot. Top. / Boeth. Arist. Top. / Arist. Topic.,none,none,n.a.,Migne 64,no-need to obtain,Migne (Patrologia Latina); Basel (1570),no-need to obtain,none,stoa0058-stoa027,yes,,,"Boëth. Aristot. Top. 3, 1, p. 680.",
